x,y,contrast,rms,std
75.49999999999994,90.69999999999993,5.599999999999996,3.5307246154404476e-05,3.339779377564533e-05
75.49999999999994,90.69999999999993,5.619999999999996,3.530720164685291e-05,3.351066356956075e-05
75.49999999999994,90.69999999999993,5.639999999999995,3.5312128746105726e-05,3.362306105923778e-05
75.49999999999994,90.69999999999993,5.659999999999995,3.5308221544266495e-05,3.37173103885522e-05
75.49999999999994,90.69999999999993,5.679999999999994,3.532194722476669e-05,3.3828370054612694e-05
75.49999999999994,90.69999999999993,5.699999999999994,3.5339853605977516e-05,3.393877968108027e-05
75.49999999999994,90.69999999999993,5.7199999999999935,3.536169503893951e-05,3.404848740202592e-05
75.49999999999994,90.69999999999993,5.739999999999993,3.538723550677407e-05,3.415744537614709e-05
75.49999999999994,90.69999999999993,5.759999999999993,3.540806960217497e-05,3.4253910669076964e-05
75.49999999999994,90.69999999999993,5.779999999999992,3.544257670903067e-05,3.435914783774484e-05
75.49999999999994,90.79999999999993,5.4,3.571006603890164e-05,3.23632868863159e-05
75.49999999999994,90.79999999999993,5.42,3.5642994370343995e-05,3.2474386497299315e-05
75.49999999999994,90.79999999999993,5.4399999999999995,3.558419841037915e-05,3.2586041918324304e-05
75.49999999999994,90.79999999999993,5.459999999999999,3.554105510134728e-05,3.2701701040365e-05
75.49999999999994,90.79999999999993,5.479999999999999,3.5497626380904755e-05,3.2814132168169565e-05
75.49999999999994,90.79999999999993,5.499999999999998,3.546137014363403e-05,3.292674742107733e-05
75.49999999999994,90.79999999999993,5.519999999999998,3.54319391020704e-05,3.303943867954683e-05
75.49999999999994,90.79999999999993,5.539999999999997,3.540899631126102e-05,3.315210478193068e-05
75.49999999999994,90.79999999999993,5.559999999999997,3.539221522824478e-05,3.3264651174009e-05
75.49999999999994,90.79999999999993,5.5799999999999965,3.5345475546038225e-05,3.3338731355517554e-05
75.49999999999994,90.79999999999993,5.599999999999996,3.5339755025448367e-05,3.3450556375234546e-05
75.49999999999994,90.79999999999993,5.619999999999996,3.533928748527007e-05,3.356202025494241e-05
75.49999999999994,90.79999999999993,5.639999999999995,3.53437878001369e-05,3.3673051459311876e-05
75.49999999999994,90.79999999999993,5.659999999999995,3.535298104682107e-05,3.378358351559675e-05
75.49999999999994,90.79999999999993,5.679999999999994,3.536660238675361e-05,3.3893554742684395e-05
75.49999999999994,90.79999999999993,5.699999999999994,3.538439692694609e-05,3.400290799248158e-05
75.49999999999994,90.79999999999993,5.7199999999999935,3.540611956161204e-05,3.411159040328352e-05
75.49999999999994,90.79999999999993,5.739999999999993,3.540836802350708e-05,3.418925355293454e-05
75.49999999999994,90.79999999999993,5.759999999999993,3.543678785391674e-05,3.429622998871545e-05
75.49999999999994,90.79999999999993,5.779999999999992,3.5468466414998305e-05,3.440240534724786e-05
75.49999999999994,90.89999999999992,5.4,3.5757733042730605e-05,3.242671487939593e-05
75.49999999999994,90.89999999999992,5.42,3.5690231656884646e-05,3.2536363832027855e-05
75.49999999999994,90.89999999999992,5.4399999999999995,3.563099203790331e-05,3.264660803098472e-05
75.49999999999994,90.89999999999992,5.459999999999999,3.557963768627906e-05,3.275731523068873e-05
75.49999999999994,90.89999999999992,5.479999999999999,3.553580200725882e-05,3.286836127780742e-05
75.49999999999994,90.89999999999992,5.499999999999998,3.549912848545482e-05,3.29796297233816e-05
75.49999999999994,90.89999999999992,5.519999999999998,3.54692708189913e-05,3.309101144787054e-05
75.49999999999994,90.89999999999992,5.539999999999997,3.544589301475572e-05,3.320240429937913e-05
75.49999999999994,90.89999999999992,5.559999999999997,3.5428669446561506e-05,3.331371274521325e-05
75.49999999999994,90.89999999999992,5.5799999999999965,3.541728487822103e-05,3.342484753680665e-05
75.49999999999994,90.89999999999992,5.599999999999996,3.5411434453674917e-05,3.353572538797473e-05
75.49999999999994,90.89999999999992,5.619999999999996,3.541082365642864e-05,3.364626866637567e-05
75.49999999999994,90.89999999999992,5.639999999999995,3.541516824061491e-05,3.3756405097996665e-05
75.49999999999994,90.89999999999992,5.659999999999995,3.5401936863538945e-05,3.383842612355855e-05
75.49999999999994,90.89999999999992,5.679999999999994,3.5414990194257084e-05,3.394734061166036e-05
75.49999999999994,90.89999999999992,5.699999999999994,3.5432214735477835e-05,3.405566577796749e-05
75.49999999999994,90.89999999999992,5.7199999999999935,3.5453366103100514e-05,3.4163347951894604e-05
75.49999999999994,90.89999999999992,5.739999999999993,3.5478209482962425e-05,3.4270337532225384e-05
75.49999999999994,90.89999999999992,5.759999999999993,3.55065194413954e-05,3.43765887636289e-05
75.49999999999994,90.89999999999992,5.779999999999992,3.553807972303406e-05,3.44820595239032e-05
75.49999999999994,90.99999999999991,5.4,3.584210121857753e-05,3.2576986727038226e-05
75.49999999999994,90.99999999999991,5.42,3.577359643608843e-05,3.268267024539913e-05
75.49999999999994,90.99999999999991,5.4399999999999995,3.571334658062474e-05,3.2789065709624794e-05
75.49999999999994,90.99999999999991,5.459999999999999,3.5660976576143216e-05,3.28960376970287e-05
75.49999999999994,90.99999999999991,5.479999999999999,3.5616121197332185e-05,3.300345890624106e-05
75.49999999999994,90.99999999999991,5.499999999999998,3.557218633532268e-05,3.309881957756839e-05
75.49999999999994,90.99999999999991,5.519999999999998,3.5541021262725376e-05,3.320667000587836e-05
75.49999999999994,90.99999999999991,5.539999999999997,3.551633993151943e-05,3.331463569017155e-05
75.49999999999994,90.99999999999991,5.559999999999997,3.549781794597854e-05,3.342261805048916e-05
75.49999999999994,90.99999999999991,5.5799999999999965,3.5485141224609315e-05,3.353052484803195e-05
75.49999999999994,90.99999999999991,5.599999999999996,3.5478005990958755e-05,3.363826986660488e-05
75.49999999999994,90.99999999999991,5.619999999999996,3.547611873411963e-05,3.37457726066635e-05
75.49999999999994,90.99999999999991,5.639999999999995,3.5479196141205196e-05,3.385295799184111e-05
75.49999999999994,90.99999999999991,5.659999999999995,3.548696500409849e-05,3.3959756087778606e-05
75.49999999999994,90.99999999999991,5.679999999999994,3.54991621027846e-05,3.406610183303211e-05
75.49999999999994,90.99999999999991,5.699999999999994,3.5492335603153135e-05,3.4143807702427336e-05
75.49999999999994,90.99999999999991,5.7199999999999935,3.5512269783236124e-05,3.4248871601545104e-05
75.49999999999994,90.99999999999991,5.739999999999993,3.553590874890857e-05,3.4353319353558586e-05
75.49999999999994,90.99999999999991,5.759999999999993,3.556302761076208e-05,3.445710281110261e-05
75.49999999999994,90.99999999999991,5.779999999999992,3.559341060110226e-05,3.456017752793583e-05
75.49999999999994,91.09999999999991,5.4,3.602687213693472e-05,3.2862060166867004e-05
75.49999999999994,91.09999999999991,5.42,3.595687396803934e-05,3.296173658753116e-05
75.49999999999994,91.09999999999991,5.4399999999999995,3.58734840630363e-05,3.302888849125739e-05
75.49999999999994,91.09999999999991,5.459999999999999,3.5818954515154e-05,3.312986103674519e-05
75.49999999999994,91.09999999999991,5.479999999999999,3.576589332806734e-05,3.322962503175515e-05
75.49999999999994,91.09999999999991,5.499999999999998,3.572631614065324e-05,3.333189530726175e-05
75.49999999999994,91.09999999999991,5.519999999999998,3.569355986986869e-05,3.343454736872272e-05
75.49999999999994,91.09999999999991,5.539999999999997,3.567255935097779e-05,3.353881622118121e-05
75.49999999999994,91.09999999999991,5.559999999999997,3.5652201219331945e-05,3.364175268848504e-05
75.49999999999994,91.09999999999991,5.5799999999999965,3.5637698903460047e-05,3.374476467569148e-05
75.49999999999994,91.09999999999991,5.599999999999996,3.562875004135613e-05,3.384776144012008e-05
75.49999999999994,91.09999999999991,5.619999999999996,3.562506244022854e-05,3.3950658050726105e-05
75.49999999999994,91.09999999999991,5.639999999999995,3.5626354010308854e-05,3.4053375097980834e-05
75.49999999999994,91.09999999999991,5.659999999999995,3.563235267339459e-05,3.4155838415298445e-05
75.49999999999994,91.09999999999991,5.679999999999994,3.564279624837272e-05,3.425797881186334e-05
75.49999999999994,91.09999999999991,5.699999999999994,3.5657432315951254e-05,3.435973181666695e-05
75.49999999999994,91.09999999999991,5.7199999999999935,3.5676018064782975e-05,3.4461037433526704e-05
75.49999999999994,91.09999999999991,5.739999999999993,3.569832012110457e-05,3.4561839906829474e-05
75.49999999999994,91.09999999999991,5.759999999999993,3.571930821826419e-05,3.465436533652856e-05
75.49999999999994,91.09999999999991,5.779999999999992,3.572336779644871e-05,3.472495177359131e-05
75.49999999999994,91.1999999999999,5.4,3.6042314139980066e-05,3.2869270095887814e-05
75.49999999999994,91.1999999999999,5.42,3.596853088553517e-05,3.296447553540323e-05
75.49999999999994,91.1999999999999,5.4399999999999995,3.590304563421337e-05,3.3060706700680734e-05
75.49999999999994,91.1999999999999,5.459999999999999,3.5845486975478415e-05,3.315781947385432e-05
75.49999999999994,91.1999999999999,5.479999999999999,3.579549308938867e-05,3.325567794708522e-05
75.49999999999994,91.1999999999999,5.499999999999998,3.575271191947598e-05,3.335415406000229e-05
75.49999999999994,91.1999999999999,5.519999999999998,3.5720359936483244e-05,3.344992642932094e-05
75.49999999999994,91.1999999999999,5.539999999999997,3.5690714370047646e-05,3.354918915924269e-05
75.49999999999994,91.1999999999999,5.559999999999997,3.566728862347572e-05,3.364873123242482e-05
75.49999999999994,91.1999999999999,5.5799999999999965,3.564977078974491e-05,3.3748452498418404e-05
75.49999999999994,91.1999999999999,5.599999999999996,3.564239626250498e-05,3.384916193447385e-05
75.49999999999994,91.1999999999999,5.619999999999996,3.563555538887338e-05,3.394881962814959e-05
75.49999999999994,91.1999999999999,5.639999999999995,3.5633750706740365e-05,3.404839542043972e-05
75.49999999999994,91.1999999999999,5.659999999999995,3.563671035172156e-05,3.414781207924746e-05
75.49999999999994,91.1999999999999,5.679999999999994,3.564417223913575e-05,3.424699742759986e-05
75.49999999999994,91.1999999999999,5.699999999999994,3.565588393661171e-05,3.434588408816512e-05
75.49999999999994,91.1999999999999,5.7199999999999935,3.567160251799919e-05,3.4444409238395054e-05
75.49999999999994,91.1999999999999,5.739999999999993,3.569109440065539e-05,3.454251437607853e-05
75.49999999999994,91.1999999999999,5.759999999999993,3.571413516810931e-05,3.464014509506382e-05
75.49999999999994,91.1999999999999,5.779999999999992,3.5740509380023994e-05,3.473725087088569e-05
75.49999999999994,91.2999999999999,5.4,3.60448659792514e-05,3.2878470409204996e-05
75.49999999999994,91.2999999999999,5.42,3.597182415630418e-05,3.2974182944455164e-05
75.49999999999994,91.2999999999999,5.4399999999999995,3.588884411296833e-05,3.305143519546814e-05
75.49999999999994,91.2999999999999,5.459999999999999,3.583188212251651e-05,3.314896758840046e-05
75.49999999999994,91.2999999999999,5.479999999999999,3.578246503570282e-05,3.324722809742473e-05
75.49999999999994,91.2999999999999,5.499999999999998,3.5740241160471076e-05,3.334608933897672e-05
75.49999999999994,91.2999999999999,5.519999999999998,3.570486871873484e-05,3.344543140384222e-05
75.49999999999994,91.2999999999999,5.539999999999997,3.567601594217219e-05,3.35451415140669e-05
75.49999999999994,91.2999999999999,5.559999999999997,3.565336113275834e-05,3.3645113690436264e-05
75.49999999999994,91.2999999999999,5.5799999999999965,3.5644111919475985e-05,3.3742781937066234e-05
75.49999999999994,91.2999999999999,5.599999999999996,3.56324170169243e-05,3.384274896022546e-05
75.49999999999994,91.2999999999999,5.619999999999996,3.5626023123195444e-05,3.394270340875143e-05
75.49999999999994,91.2999999999999,5.639999999999995,3.5624648919838704e-05,3.404256326364593e-05
75.49999999999994,91.2999999999999,5.659999999999995,3.562802297828367e-05,3.4142251808374966e-05
75.49999999999994,91.2999999999999,5.679999999999994,3.563588365181571e-05,3.424169736293891e-05
75.49999999999994,91.2999999999999,5.699999999999994,3.564797894682277e-05,3.4340833028781236e-05
75.49999999999994,91.2999999999999,5.7199999999999935,3.566406637544055e-05,3.4439596444349354e-05
75.49999999999994,91.2999999999999,5.739999999999993,3.5683912791668704e-05,3.4537929551087855e-05
75.49999999999994,91.2999999999999,5.759999999999993,3.570729421296016e-05,3.4635778369617326e-05
75.49999999999994,91.2999999999999,5.779999999999992,3.573399562920247e-05,3.4733092785830364e-05
75.49999999999994,91.39999999999989,5.4,3.6033301236562034e-05,3.287662024558517e-05
75.49999999999994,91.39999999999989,5.42,3.596061058743464e-05,3.297234029590202e-05
75.49999999999994,91.39999999999989,5.4399999999999995,3.5896181076945915e-05,3.3069060218273325e-05
75.49999999999994,91.39999999999989,5.459999999999999,3.58396419193627e-05,3.316663699824136e-05
75.49999999999994,91.39999999999989,5.479999999999999,3.578482853705415e-05,3.326340074114661e-05
75.49999999999994,91.39999999999989,5.499999999999998,3.574325909198443e-05,3.336245730951477e-05
75.49999999999994,91.39999999999989,5.519999999999998,3.569527146996856e-05,3.344364763181539e-05
75.49999999999994,91.39999999999989,5.539999999999997,3.566669071925323e-05,3.354333414211767e-05
75.49999999999994,91.39999999999989,5.559999999999997,3.5652280347311084e-05,3.364099601849835e-05
75.49999999999994,91.39999999999989,5.5799999999999965,3.563524100049509e-05,3.374085776076811e-05
75.49999999999994,91.39999999999989,5.599999999999996,3.562378261271266e-05,3.38407911834752e-05
75.49999999999994,91.39999999999989,5.619999999999996,3.56176142421127e-05,3.39407089303729e-05
75.49999999999994,91.39999999999989,5.639999999999995,3.561645492058685e-05,3.4040529212082765e-05
75.49999999999994,91.39999999999989,5.659999999999995,3.562003356775492e-05,3.4140175529695734e-05
75.49999999999994,91.39999999999989,5.679999999999994,3.5628088882127913e-05,3.423957640934915e-05
75.49999999999994,91.39999999999989,5.699999999999994,3.5640369211612026e-05,3.4338665147631955e-05
75.49999999999994,91.39999999999989,5.7199999999999935,3.565663240548029e-05,3.443737956763038e-05
75.49999999999994,91.39999999999989,5.739999999999993,3.5676645649883115e-05,3.453566178539307e-05
75.49999999999994,91.39999999999989,5.759999999999993,3.570018528889822e-05,3.463345798656831e-05
75.49999999999994,91.39999999999989,5.779999999999992,3.5727036633036636e-05,3.473071821294417e-05
75.49999999999994,91.49999999999989,5.4,3.6080720796576926e-05,3.2936306298268654e-05
75.49999999999994,91.49999999999989,5.42,3.600740152557644e-05,3.303052360275933e-05
75.49999999999994,91.49999999999989,5.4399999999999995,3.5942332335139133e-05,3.3125777773444965e-05
75.49999999999994,91.49999999999989,5.459999999999999,3.588225272378961e-05,3.32248516873512e-05
75.49999999999994,91.49999999999989,5.479999999999999,3.583259956047963e-05,3.3321600310536566e-05
75.49999999999994,91.49999999999989,5.499999999999998,3.579011697414844e-05,3.341898240567782e-05
75.49999999999994,91.49999999999989,5.519999999999998,3.57609001003305e-05,3.3534685297180705e-05
75.49999999999994,91.49999999999989,5.539999999999997,3.573547990652853e-05,3.3629842894632624e-05
75.49999999999994,91.49999999999989,5.559999999999997,3.571836413689054e-05,3.373109762886582e-05
75.49999999999994,91.49999999999989,5.5799999999999965,3.568700351510206e-05,3.3810928656553386e-05
75.49999999999994,91.49999999999989,5.599999999999996,3.567520623719457e-05,3.390961524916624e-05
75.49999999999994,91.49999999999989,5.619999999999996,3.566868905570889e-05,3.4008316198320386e-05
75.49999999999994,91.49999999999989,5.639999999999995,3.566717190713243e-05,3.410694905919489e-05
75.49999999999994,91.49999999999989,5.659999999999995,3.567038458039865e-05,3.420543667901673e-05
75.49999999999994,91.49999999999989,5.679999999999994,3.567806660762173e-05,3.430370693318689e-05
75.49999999999994,91.49999999999989,5.699999999999994,3.568996713439506e-05,3.4401692472058574e-05
75.49999999999994,91.49999999999989,5.7199999999999935,3.5705844771759724e-05,3.4499330478193886e-05
75.49999999999994,91.49999999999989,5.739999999999993,3.572546743189413e-05,3.459656243389125e-05
75.49999999999994,91.49999999999989,5.759999999999993,3.57486121495055e-05,3.469333389874847e-05
75.49999999999994,91.49999999999989,5.779999999999992,3.5775064890820726e-05,3.4789594297003877e-05
75.49999999999994,91.59999999999988,5.4,3.6170133933834164e-05,3.308754430427337e-05
75.49999999999994,91.59999999999988,5.42,3.609626860057606e-05,3.3178488771580446e-05
75.49999999999994,91.59999999999988,5.4399999999999995,3.6021731224099716e-05,3.325555546560878e-05
75.49999999999994,91.59999999999988,5.459999999999999,3.5963761660730676e-05,3.334858890512683e-05
75.49999999999994,91.59999999999988,5.479999999999999,3.591715793082337e-05,3.343932048410534e-05
75.49999999999994,91.59999999999988,5.499999999999998,3.5873558413498344e-05,3.3533789975261e-05
75.49999999999994,91.59999999999988,5.519999999999998,3.5836771963502095e-05,3.3628841305463884e-05
75.49999999999994,91.59999999999988,5.539999999999997,3.581215704681897e-05,3.3726927739866316e-05
75.49999999999994,91.59999999999988,5.559999999999997,3.578795414018899e-05,3.3822829582758495e-05
75.49999999999994,91.59999999999988,5.5799999999999965,3.576960988221337e-05,3.391898856386095e-05
75.49999999999994,91.59999999999988,5.599999999999996,3.5756825915637356e-05,3.4015309480534934e-05
75.49999999999994,91.59999999999988,5.619999999999996,3.574931381102893e-05,3.411170298400739e-05
75.49999999999994,91.59999999999988,5.639999999999995,3.573141340201556e-05,3.418855960618767e-05
75.49999999999994,91.59999999999988,5.659999999999995,3.573331408376076e-05,3.428467897263706e-05
75.49999999999994,91.59999999999988,5.679999999999994,3.573968593058778e-05,3.438063915714583e-05
75.49999999999994,91.59999999999988,5.699999999999994,3.5750279364325586e-05,3.447637142027813e-05
75.49999999999994,91.59999999999988,5.7199999999999935,3.576485419021151e-05,3.45718115711617e-05
75.49999999999994,91.59999999999988,5.739999999999993,3.578317943478878e-05,3.466689973690465e-05
75.49999999999994,91.59999999999988,5.759999999999993,3.580503316970685e-05,3.476158014178314e-05
75.49999999999994,91.59999999999988,5.779999999999992,3.583020232328424e-05,3.4855800895965755e-05
75.49999999999994,91.69999999999987,5.4,3.6235532436292946e-05,3.318849302449871e-05
75.49999999999994,91.69999999999987,5.42,3.616112532463562e-05,3.327693971339141e-05
75.49999999999994,91.69999999999987,5.4399999999999995,3.609489794843521e-05,3.336654973648118e-05
75.49999999999994,91.69999999999987,5.459999999999999,3.6036485367442966e-05,3.345717764502e-05
75.49999999999994,91.69999999999987,5.479999999999999,3.598553213097227e-05,3.354868605043208e-05
75.49999999999994,91.69999999999987,5.499999999999998,3.594169243422218e-05,3.3640945279704606e-05
75.49999999999994,91.69999999999987,5.519999999999998,3.590463023810989e-05,3.373383303899e-05
75.49999999999994,91.69999999999987,5.539999999999997,3.587401935396989e-05,3.382723408601525e-05
75.49999999999994,91.69999999999987,5.559999999999997,3.584954349469058e-05,3.3921039911767667e-05
75.49999999999994,91.69999999999987,5.5799999999999965,3.5830896294032524e-05,3.401514843181374e-05
75.49999999999994,91.69999999999987,5.599999999999996,3.5802909435644075e-05,3.4090271161920284e-05
75.49999999999994,91.69999999999987,5.619999999999996,3.5794727865994436e-05,3.418452302009541e-05
75.49999999999994,91.69999999999987,5.639999999999995,3.579152074585282e-05,3.4278810972571946e-05
75.49999999999994,91.69999999999987,5.659999999999995,3.579302103865901e-05,3.4373055657650077e-05
75.49999999999994,91.69999999999987,5.679999999999994,3.5798971304324316e-05,3.4467182746203966e-05
75.49999999999994,91.69999999999987,5.699999999999994,3.580912357035066e-05,3.4561122693596964e-05
75.49999999999994,91.69999999999987,5.7199999999999935,3.582323918527436e-05,3.465481050149927e-05
75.49999999999994,91.69999999999987,5.739999999999993,3.584108865641062e-05,3.474818548944561e-05
75.49999999999994,91.69999999999987,5.759999999999993,3.586245147380635e-05,3.4841191075940817e-05
75.49999999999994,91.69999999999987,5.779999999999992,3.58871159222302e-05,3.493377456889666e-05
75.49999999999994,91.79999999999987,5.4,3.6376484883177885e-05,3.3393029716395174e-05
75.49999999999994,91.79999999999987,5.42,3.630107171131002e-05,3.3477404791106645e-05
75.49999999999994,91.79999999999987,5.4399999999999995,3.6233806948747145e-05,3.3563042170453304e-05
75.49999999999994,91.79999999999987,5.459999999999999,3.6174328217715426e-05,3.3649794595386256e-05
75.49999999999994,91.79999999999987,5.479999999999999,3.612228256829773e-05,3.373752282422042e-05
75.49999999999994,91.79999999999987,5.499999999999998,3.606528130099585e-05,3.38092877631855e-05
75.49999999999994,91.79999999999987,5.519999999999998,3.602681961189416e-05,3.3898454196067305e-05
75.49999999999994,91.79999999999987,5.539999999999997,3.5994794630593186e-05,3.398822679556773e-05
75.49999999999994,91.79999999999987,5.559999999999997,3.596889231969723e-05,3.4078495023407785e-05
75.49999999999994,91.79999999999987,5.5799999999999965,3.59488084667596e-05,3.416915476308267e-05
75.49999999999994,91.79999999999987,5.599999999999996,3.591927892170676e-05,3.424091899011501e-05
75.49999999999994,91.79999999999987,5.619999999999996,3.59096507439326e-05,3.4331894310530735e-05
75.49999999999994,91.79999999999987,5.639999999999995,3.590499253895589e-05,3.442298843592892e-05
75.49999999999994,91.79999999999987,5.659999999999995,3.590503903580001e-05,3.451412001594852e-05
75.49999999999994,91.79999999999987,5.679999999999994,3.5909534463393184e-05,3.460521275290174e-05
75.49999999999994,91.79999999999987,5.699999999999994,3.5918232423002316e-05,3.4696195156818915e-05
75.49999999999994,91.79999999999987,5.7199999999999935,3.593089574336965e-05,3.478700030998641e-05
75.49999999999994,91.79999999999987,5.739999999999993,3.594729632047764e-05,3.487756564084946e-05
75.49999999999994,91.79999999999987,5.759999999999993,3.5971894299395556e-05,3.4970312556491084e-05
75.49999999999994,91.79999999999987,5.779999999999992,3.599506668691002e-05,3.5060250297185565e-05
75.49999999999994,91.89999999999986,5.4,3.645172433480066e-05,3.3486409194814837e-05
75.49999999999994,91.89999999999986,5.42,3.6373334199425036e-05,3.3566182481257044e-05
75.49999999999994,91.89999999999986,5.4399999999999995,3.6303113875258054e-05,3.364734463224865e-05
75.49999999999994,91.89999999999986,5.459999999999999,3.624070314853441e-05,3.372974535227457e-05
75.49999999999994,91.89999999999986,5.479999999999999,3.618575108469775e-05,3.381324236400016e-05
75.49999999999994,91.89999999999986,5.499999999999998,3.613791617959222e-05,3.389770108166746e-05
75.49999999999994,91.89999999999986,5.519999999999998,3.6107193520963914e-05,3.399013250691802e-05
75.49999999999994,91.89999999999986,5.539999999999997,3.610759454501482e-05,3.409682923661891e-05
75.49999999999994,91.89999999999986,5.559999999999997,3.607864934061429e-05,3.418339895797359e-05
75.49999999999994,91.89999999999986,5.5799999999999965,3.6055554902694133e-05,3.427046178969126e-05
75.49999999999994,91.89999999999986,5.599999999999996,3.603801831820558e-05,3.435791705860899e-05
75.49999999999994,91.89999999999986,5.619999999999996,3.602575630683671e-05,3.444566997306958e-05
75.49999999999994,91.89999999999986,5.639999999999995,3.601849516089564e-05,3.453363135260264e-05
75.49999999999994,91.89999999999986,5.659999999999995,3.601597066228322e-05,3.462171736671929e-05
75.49999999999994,91.89999999999986,5.679999999999994,3.6017927978509056e-05,3.470984928287033e-05
75.49999999999994,91.89999999999986,5.699999999999994,3.602412153969481e-05,3.4797953223563504e-05
75.49999999999994,91.89999999999986,5.7199999999999935,3.6034314898479756e-05,3.4885959932589007e-05
75.49999999999994,91.89999999999986,5.739999999999993,3.6048280574697533e-05,3.497380455026131e-05
75.49999999999994,91.89999999999986,5.759999999999993,3.606579988663266e-05,3.506142639755161e-05
75.49999999999994,91.89999999999986,5.779999999999992,3.608666277059428e-05,3.5148768768956144e-05
75.59999999999994,89.5,5.4,3.6538420214584064e-05,3.322760000359153e-05
75.59999999999994,89.5,5.42,3.645613434444376e-05,3.3319985044276674e-05
75.59999999999994,89.5,5.4399999999999995,3.638227894375032e-05,3.3413349955840565e-05
75.59999999999994,89.5,5.459999999999999,3.6316485031135206e-05,3.350755677902569e-05
75.59999999999994,89.5,5.479999999999999,3.625694035261163e-05,3.359517409123068e-05
75.59999999999994,89.5,5.499999999999998,3.620586188387363e-05,3.369047727109491e-05
75.59999999999994,89.5,5.519999999999998,3.6161797409173904e-05,3.378625798280578e-05
75.59999999999994,89.5,5.539999999999997,3.612441617070234e-05,3.3882407491590755e-05
75.59999999999994,89.5,5.559999999999997,3.609339716102682e-05,3.397882356257486e-05
75.59999999999994,89.5,5.5799999999999965,3.606842916296831e-05,3.4075410155626654e-05
75.59999999999994,89.5,5.599999999999996,3.604921075906853e-05,3.417207713066114e-05
75.59999999999994,89.5,5.619999999999996,3.601631128201864e-05,3.424410212821619e-05
75.59999999999994,89.5,5.639999999999995,3.6007296848299186e-05,3.4340418465311366e-05
75.59999999999994,89.5,5.659999999999995,3.60031936893909e-05,3.443658296675909e-05
75.59999999999994,89.5,5.679999999999994,3.600373918040861e-05,3.45325262453751e-05
75.59999999999994,89.5,5.699999999999994,3.600868013740304e-05,3.462818349827138e-05
75.59999999999994,89.5,5.7199999999999935,3.601777268620929e-05,3.4723494274628374e-05
75.59999999999994,89.5,5.739999999999993,3.603078211457255e-05,3.48184022532901e-05
75.59999999999994,89.5,5.759999999999993,3.6047482709444304e-05,3.49128550299501e-05
75.59999999999994,89.5,5.779999999999992,3.6067657581275285e-05,3.50068039136761e-05
75.59999999999994,89.6,5.4,3.647167978784415e-05,3.314963148770687e-05
75.59999999999994,89.6,5.42,3.6390669183143017e-05,3.324389286638353e-05
75.59999999999994,89.6,5.4399999999999995,3.6318082526134106e-05,3.333909559743351e-05
75.59999999999994,89.6,5.459999999999999,3.6253549805885166e-05,3.343510213897558e-05
75.59999999999994,89.6,5.479999999999999,3.619671034446298e-05,3.3531782811832454e-05
75.59999999999994,89.6,5.499999999999998,3.614721297444458e-05,3.362901544979994e-05
75.59999999999994,89.6,5.519999999999998,3.6104716179705376e-05,3.372668505955871e-05
75.59999999999994,89.6,5.539999999999997,3.606888820066153e-05,3.382468349067433e-05
75.59999999999994,89.6,5.559999999999997,3.603624766523674e-05,3.3914445416741516e-05
75.59999999999994,89.6,5.5799999999999965,3.601248462911622e-05,3.4012621112829374e-05
75.59999999999994,89.6,5.599999999999996,3.599445798078154e-05,3.4110842672135396e-05
75.59999999999994,89.6,5.619999999999996,3.598187551938355e-05,3.4209026174674045e-05
75.59999999999994,89.6,5.639999999999995,3.596142443030397e-05,3.4297556733921646e-05
75.59999999999994,89.6,5.659999999999995,3.595895490416542e-05,3.4395401578097305e-05
75.59999999999994,89.6,5.679999999999994,3.5940594476591975e-05,3.4467467263081255e-05
75.59999999999994,89.6,5.699999999999994,3.594671850212312e-05,3.456448832456721e-05
75.59999999999994,89.6,5.7199999999999935,3.595697858467248e-05,3.466113321798073e-05
75.59999999999994,89.6,5.739999999999993,3.597113966409869e-05,3.4757346199617184e-05
75.59999999999994,89.6,5.759999999999993,3.59839448972976e-05,3.485116106720725e-05
75.59999999999994,89.6,5.779999999999992,3.600532560303158e-05,3.49463423869937e-05
75.59999999999994,89.69999999999999,5.4,3.640807526488367e-05,3.3088090358438504e-05
75.59999999999994,89.69999999999999,5.42,3.632102424742477e-05,3.317956643709888e-05
75.59999999999994,89.69999999999999,5.4399999999999995,3.624939176697545e-05,3.3275786493732875e-05
75.59999999999994,89.69999999999999,5.459999999999999,3.6185813259434154e-05,3.337279425040664e-05
75.59999999999994,89.69999999999999,5.479999999999999,3.612992704315598e-05,3.3470459947551315e-05
75.59999999999994,89.69999999999999,5.499999999999998,3.6081380993240756e-05,3.356866137332282e-05
75.59999999999994,89.69999999999999,5.519999999999998,3.603983268353868e-05,3.366728352049911e-05
75.59999999999994,89.69999999999999,5.539999999999997,3.6004949492720406e-05,3.376621825364755e-05
75.59999999999994,89.69999999999999,5.559999999999997,3.597640867585149e-05,3.386536398688775e-05
75.59999999999994,89.69999999999999,5.5799999999999965,3.5953897403107506e-05,3.396462537247037e-05
75.59999999999994,89.69999999999999,5.599999999999996,3.5937112767424506e-05,3.406391300030166e-05
75.59999999999994,89.69999999999999,5.619999999999996,3.592576176299948e-05,3.416314310846387e-05
75.59999999999994,89.69999999999999,5.639999999999995,3.5919561236641355e-05,3.426223730471288e-05
75.59999999999994,89.69999999999999,5.659999999999995,3.591823781402618e-05,3.436112229887556e-05
